time,loss,mse_loss,val_loss,val_mse_loss,lr
1.154634714126587,-2.453,0.002,15.240,1.459,2.4819e-05
1.1533207893371582,-2.432,0.002,15.337,1.464,2.4548e-05
1.1550838947296143,-2.480,0.002,15.460,1.470,2.4278e-05
1.153571367263794,-2.428,0.002,15.682,1.482,2.4009e-05
1.154951810836792,-2.462,0.001,15.904,1.493,2.3741e-05
1.1567468643188477,-2.406,0.002,15.982,1.498,2.3475e-05
1.1541595458984375,-2.462,0.002,16.015,1.500,2.3209e-05
1.154280424118042,-2.476,0.002,15.947,1.497,2.2944e-05
1.1560249328613281,-2.390,0.003,15.942,1.496,2.2680e-05
1.154470443725586,-2.434,0.002,15.951,1.495,2.2418e-05
1.154090166091919,-2.459,0.002,15.958,1.495,2.2156e-05
1.1534295082092285,-2.372,0.003,15.898,1.490,2.1896e-05
1.1536669731140137,-2.418,0.002,15.774,1.482,2.1637e-05
1.1532509326934814,-2.367,0.004,15.575,1.469,2.1378e-05
1.154534101486206,-2.493,0.001,15.427,1.459,2.1121e-05
4.5495429039001465,-2.344,0.004,15.193,1.445,2.0866e-05
1.1559438705444336,-2.351,0.003,15.091,1.438,2.0611e-05
1.1546709537506104,-2.460,0.002,15.072,1.435,2.0357e-05
1.1538033485412598,-2.414,0.004,14.902,1.426,2.0105e-05
1.1575181484222412,-2.415,0.003,14.723,1.415,1.9854e-05
1.1560883522033691,-2.410,0.003,14.673,1.412,1.9604e-05
1.1538054943084717,-2.335,0.005,14.907,1.425,1.9355e-05
1.1543853282928467,-2.414,0.002,15.189,1.440,1.9107e-05
1.1546728610992432,-2.429,0.003,15.422,1.453,1.8861e-05
1.154529094696045,-2.418,0.002,15.527,1.458,1.8616e-05
1.1539475917816162,-2.360,0.004,15.380,1.451,1.8372e-05
1.1558997631072998,-2.390,0.002,15.304,1.447,1.8129e-05
1.1555230617523193,-2.399,0.004,15.131,1.437,1.7887e-05
1.1550710201263428,-2.464,0.001,14.974,1.429,1.7647e-05
1.1530392169952393,-2.436,0.001,14.937,1.425,1.7408e-05
1.1576545238494873,-2.410,0.002,14.953,1.426,1.7171e-05
1.1579082012176514,-2.432,0.002,14.979,1.427,1.6934e-05
1.1564176082611084,-2.408,0.002,15.026,1.430,1.6699e-05
1.1569368839263916,-2.430,0.003,15.098,1.436,1.6466e-05
1.1570112705230713,-2.387,0.002,15.286,1.446,1.6233e-05
1.33375883102417,-2.476,0.002,15.428,1.454,1.6002e-05
1.1574647426605225,-2.417,0.002,15.508,1.461,1.5773e-05
1.1586518287658691,-2.394,0.003,15.591,1.465,1.5544e-05
1.157116413116455,-2.440,0.002,15.566,1.464,1.5317e-05
1.1570522785186768,-2.356,0.003,15.383,1.456,1.5092e-05
1.158571481704712,-2.376,0.003,15.256,1.450,1.4868e-05
1.159205436706543,-2.451,0.001,15.181,1.446,1.4645e-05
1.1555542945861816,-2.368,0.003,15.149,1.446,1.4423e-05
1.154463768005371,-2.400,0.003,15.119,1.446,1.4203e-05
1.154714584350586,-2.454,0.002,15.201,1.451,1.3985e-05
1.1549575328826904,-2.399,0.004,15.266,1.456,1.3767e-05
1.1539785861968994,-2.430,0.003,15.361,1.461,1.3552e-05
1.155663013458252,-2.414,0.002,15.509,1.469,1.3337e-05
1.155646562576294,-2.426,0.002,15.654,1.477,1.3124e-05
1.154409646987915,-2.468,0.002,15.728,1.481,1.2913e-05
1.1539669036865234,-2.464,0.002,15.738,1.482,1.2703e-05
1.1560840606689453,-2.360,0.003,15.709,1.481,1.2495e-05
1.1555254459381104,-2.407,0.002,15.715,1.481,1.2288e-05
1.154264211654663,-2.382,0.003,15.694,1.479,1.2082e-05
1.155648946762085,-2.402,0.002,15.634,1.477,1.1878e-05
8.169312715530396,-2.376,0.002,15.659,1.479,1.1675e-05
1.155221700668335,-2.368,0.002,15.747,1.483,1.1474e-05
1.1555309295654297,-2.394,0.002,15.837,1.488,1.1275e-05
1.1546878814697266,-2.477,0.003,15.928,1.493,1.1077e-05
1.1548616886138916,-2.373,0.003,15.922,1.493,1.0881e-05
1.1542165279388428,-2.415,0.002,15.879,1.491,1.0686e-05
1.1573033332824707,-2.427,0.002,15.811,1.487,1.0492e-05
1.1558301448822021,-2.399,0.003,15.733,1.483,1.0301e-05
1.1588575839996338,-2.377,0.003,15.681,1.480,1.0110e-05
1.1544959545135498,-2.427,0.003,15.701,1.481,9.9217e-06
1.1539652347564697,-2.466,0.002,15.797,1.486,9.7347e-06
1.1541121006011963,-2.422,0.002,15.893,1.491,9.5492e-06
1.1553034782409668,-2.447,0.003,15.998,1.496,9.3654e-06
1.1553804874420166,-2.313,0.003,16.093,1.501,9.1831e-06
1.1558277606964111,-2.381,0.002,16.169,1.505,9.0025e-06
1.154658317565918,-2.454,0.002,16.223,1.507,8.8235e-06
1.1563081741333008,-2.463,0.001,16.249,1.509,8.6461e-06
1.1565618515014648,-2.448,0.002,16.305,1.511,8.4703e-06
1.154345989227295,-2.405,0.002,16.384,1.515,8.2962e-06
1.1547348499298096,-2.330,0.003,16.466,1.518,8.1237e-06
7.534377098083496,-2.388,0.003,16.477,1.518,7.9529e-06
1.1543376445770264,-2.390,0.002,16.454,1.516,7.7837e-06
1.1542434692382812,-2.441,0.002,16.405,1.513,7.6162e-06
1.1537933349609375,-2.417,0.002,16.353,1.510,7.4504e-06
1.1540610790252686,-2.405,0.002,16.299,1.507,7.2862e-06
1.1550123691558838,-2.385,0.003,16.248,1.505,7.1238e-06
1.1534104347229004,-2.485,0.001,16.151,1.500,6.9630e-06
1.1546010971069336,-2.368,0.003,16.117,1.498,6.8039e-06
1.155867099761963,-2.420,0.003,16.074,1.497,6.6466e-06
1.153733730316162,-2.409,0.003,16.046,1.495,6.4909e-06
1.1554555892944336,-2.413,0.002,16.018,1.495,6.3370e-06
1.1559631824493408,-2.381,0.003,15.994,1.493,6.1848e-06
1.156782627105713,-2.397,0.003,15.946,1.491,6.0343e-06
1.156862735748291,-2.370,0.003,15.925,1.490,5.8855e-06
1.157008171081543,-2.360,0.003,15.883,1.488,5.7385e-06
1.157083511352539,-2.435,0.002,15.825,1.485,5.5933e-06
1.1554806232452393,-2.431,0.002,15.775,1.483,5.4498e-06
1.156111240386963,-2.380,0.002,15.737,1.481,5.3080e-06
1.158461570739746,-2.416,0.002,15.766,1.483,5.1680e-06
1.156550645828247,-2.422,0.004,15.824,1.486,5.0298e-06
1.2956490516662598,-2.419,0.002,15.866,1.488,4.8934e-06
1.1566779613494873,-2.408,0.002,15.886,1.489,4.7587e-06
1.166443109512329,-2.408,0.002,15.912,1.490,4.6259e-06
1.1544556617736816,-2.414,0.002,15.900,1.490,4.4948e-06
1.1563036441802979,-2.456,0.002,15.895,1.489,4.3655e-06
1.1547772884368896,-2.405,0.002,15.897,1.489,4.2380e-06
1.1550827026367188,-2.396,0.003,15.863,1.487,4.1124e-06
1.1539716720581055,-2.433,0.002,15.848,1.487,3.9885e-06
1.153203010559082,-2.347,0.003,15.849,1.486,3.8665e-06
1.156017541885376,-2.477,0.002,15.848,1.486,3.7462e-06
1.1535184383392334,-2.391,0.002,15.875,1.488,3.6278e-06
1.152954339981079,-2.357,0.002,15.893,1.488,3.5113e-06
1.153731107711792,-2.389,0.002,15.891,1.488,3.3965e-06
1.1539578437805176,-2.407,0.002,15.897,1.488,3.2836e-06
1.1535842418670654,-2.437,0.002,15.919,1.489,3.1726e-06
1.153883457183838,-2.436,0.003,15.903,1.488,3.0634e-06
1.1536030769348145,-2.429,0.002,15.900,1.488,2.9561e-06
1.1551003456115723,-2.458,0.002,15.913,1.488,2.8506e-06
1.1532557010650635,-2.350,0.003,15.918,1.488,2.7469e-06
1.1536951065063477,-2.320,0.004,15.935,1.489,2.6452e-06
1.322840690612793,-2.417,0.002,15.940,1.490,2.5453e-06
1.1524310111999512,-2.355,0.004,15.948,1.490,2.4473e-06
1.153113603591919,-2.448,0.001,15.968,1.491,2.3511e-06
1.1544992923736572,-2.467,0.002,15.976,1.492,2.2569e-06
1.1530697345733643,-2.363,0.003,15.991,1.492,2.1645e-06
1.1538503170013428,-2.468,0.002,16.003,1.493,2.0740e-06
1.1553397178649902,-2.386,0.003,16.043,1.495,1.9854e-06
1.1582810878753662,-2.407,0.002,16.058,1.496,1.8987e-06
1.1547660827636719,-2.440,0.003,16.085,1.497,1.8139e-06
1.1545259952545166,-2.472,0.002,16.099,1.498,1.7310e-06
1.1546173095703125,-2.461,0.002,16.123,1.499,1.6500e-06
1.1531128883361816,-2.448,0.001,16.130,1.500,1.5709e-06
1.1531758308410645,-2.422,0.004,16.151,1.501,1.4938e-06
1.153876543045044,-2.433,0.002,16.159,1.501,1.4185e-06
1.1538047790527344,-2.442,0.002,16.172,1.502,1.3452e-06
1.154526948928833,-2.454,0.003,16.189,1.503,1.2738e-06
1.1535251140594482,-2.385,0.003,16.208,1.503,1.2043e-06
1.1544082164764404,-2.448,0.002,16.225,1.504,1.1367e-06
1.1572866439819336,-2.345,0.003,16.237,1.504,1.0711e-06
1.1536493301391602,-2.387,0.003,16.226,1.503,1.0073e-06
1.2867553234100342,-2.439,0.002,16.216,1.504,9.4557e-07
1.1569294929504395,-2.411,0.004,16.222,1.504,8.8574e-07
1.1542325019836426,-2.374,0.005,16.223,1.504,8.2784e-07
1.151986837387085,-2.366,0.002,16.207,1.504,7.7188e-07
1.1519455909729004,-2.448,0.002,16.208,1.503,7.1787e-07
1.1532928943634033,-2.431,0.002,16.186,1.503,6.6580e-07
1.1527693271636963,-2.432,0.002,16.198,1.503,6.1568e-07
1.153839111328125,-2.481,0.001,16.180,1.502,5.6751e-07
1.1537063121795654,-2.418,0.003,16.178,1.502,5.2129e-07
1.1544215679168701,-2.487,0.002,16.179,1.502,4.7703e-07
1.1532163619995117,-2.377,0.002,16.173,1.501,4.3472e-07
1.154604434967041,-2.380,0.003,16.161,1.501,3.9436e-07
1.1550686359405518,-2.367,0.005,16.160,1.501,3.5597e-07
1.1532948017120361,-2.401,0.002,16.163,1.501,3.1953e-07
1.153320074081421,-2.429,0.002,16.169,1.501,2.8506e-07
1.152721643447876,-2.394,0.003,16.166,1.501,2.5255e-07
1.1528193950653076,-2.282,0.005,16.169,1.500,2.2200e-07
1.1534290313720703,-2.447,0.002,16.167,1.501,1.9342e-07
1.1537837982177734,-2.361,0.004,16.172,1.501,1.6680e-07
1.1544291973114014,-2.449,0.003,16.139,1.500,1.4215e-07
21.1026132106781,-2.397,0.002,16.148,1.500,1.1947e-07
1.1536519527435303,-2.448,0.002,16.157,1.501,9.8763e-08
1.1550307273864746,-2.411,0.003,16.153,1.500,8.0022e-08
1.1522016525268555,-2.386,0.005,16.153,1.500,6.3252e-08
1.1521642208099365,-2.452,0.002,16.145,1.500,4.8453e-08
1.1522881984710693,-2.430,0.003,16.141,1.500,3.5626e-08
1.152693510055542,-2.390,0.003,16.151,1.500,2.4772e-08
1.1521062850952148,-2.471,0.002,16.141,1.500,1.5891e-08
1.1515450477600098,-2.349,0.004,16.147,1.500,8.9824e-09
1.1538448333740234,-2.380,0.004,16.150,1.500,4.0478e-09
1.1543235778808594,-2.480,0.002,16.144,1.500,1.0870e-09
1.1520617008209229,-2.436,0.002,15.501,1.465,1.0000e-04
1.1526920795440674,-2.348,0.002,15.573,1.471,9.9999e-05
1.1553535461425781,-2.383,0.003,15.832,1.489,9.9996e-05
1.1537721157073975,-2.355,0.003,15.442,1.471,9.9991e-05
1.1526482105255127,-2.412,0.002,14.648,1.425,9.9984e-05
1.1531479358673096,-2.368,0.003,14.112,1.392,9.9975e-05
1.1530520915985107,-2.348,0.004,14.199,1.395,9.9964e-05
1.2983100414276123,-2.342,0.003,14.731,1.417,9.9952e-05
1.1542692184448242,-2.443,0.002,15.074,1.429,9.9937e-05
4.863234043121338,-2.352,0.002,15.655,1.461,9.9920e-05
1.1535825729370117,-2.334,0.003,16.241,1.492,9.9901e-05
1.152620553970337,-2.435,0.002,16.674,1.516,9.9881e-05
1.1557695865631104,-2.428,0.002,16.540,1.514,9.9858e-05
1.1538758277893066,-2.368,0.003,16.105,1.497,9.9833e-05
1.154038667678833,-2.383,0.002,15.851,1.489,9.9807e-05
1.153397560119629,-2.299,0.005,16.845,1.544,9.9778e-05
1.1545512676239014,-2.410,0.002,18.258,1.608,9.9748e-05
1.1531167030334473,-2.259,0.005,17.462,1.574,9.9715e-05
1.1537387371063232,-2.358,0.004,16.072,1.508,9.9681e-05
1.154280185699463,-2.464,0.003,15.435,1.474,9.9644e-05
1.1548166275024414,-2.186,0.005,15.653,1.495,9.9606e-05
1.1534342765808105,-2.325,0.003,15.795,1.504,9.9565e-05
1.152900218963623,-2.386,0.003,15.933,1.507,9.9523e-05
1.1543300151824951,-2.338,0.003,15.846,1.497,9.9479e-05
1.1546292304992676,-2.300,0.004,15.154,1.461,9.9433e-05
1.1532597541809082,-2.279,0.004,15.474,1.478,9.9384e-05
1.4206757545471191,-2.363,0.004,16.918,1.552,9.9334e-05
1.1533262729644775,-2.375,0.004,17.950,1.599,9.9282e-05
1.1533539295196533,-2.208,0.006,17.203,1.565,9.9228e-05
1.3255677223205566,-2.314,0.003,16.459,1.525,9.9172e-05
1.1534857749938965,-2.478,0.002,16.325,1.514,9.9114e-05
1.1553833484649658,-2.335,0.003,16.937,1.538,9.9055e-05
1.151634693145752,-2.356,0.004,17.143,1.553,9.8993e-05
1.1526241302490234,-2.331,0.003,16.031,1.506,9.8929e-05
1.1548378467559814,-2.391,0.003,14.981,1.453,9.8863e-05
1.1516685485839844,-2.263,0.004,14.899,1.452,9.8796e-05
1.1526484489440918,-2.220,0.004,14.626,1.441,9.8726e-05
1.1527023315429688,-2.421,0.003,14.252,1.418,9.8655e-05
1.1540403366088867,-2.376,0.003,14.543,1.429,9.8582e-05
1.1540367603302002,-2.403,0.003,15.088,1.452,9.8506e-05
1.154120922088623,-2.194,0.005,14.650,1.425,9.8429e-05
1.1531898975372314,-2.357,0.005,13.921,1.376,9.8350e-05
1.1529686450958252,-2.384,0.003,13.813,1.363,9.8269e-05
1.1522138118743896,-2.226,0.004,14.618,1.411,9.8186e-05
1.1541383266448975,-2.368,0.005,15.207,1.444,9.8101e-05
1.1525251865386963,-2.452,0.002,15.286,1.445,9.8015e-05
1.1521265506744385,-2.399,0.003,14.854,1.419,9.7926e-05
1.1526110172271729,-2.296,0.004,14.795,1.412,9.7836e-05
1.1528377532958984,-2.241,0.004,15.578,1.458,9.7743e-05
6.0413525104522705,-2.389,0.003,17.282,1.541,9.7649e-05
1.1555626392364502,-2.266,0.004,16.562,1.511,9.7553e-05
1.1591038703918457,-2.214,0.004,14.617,1.415,9.7455e-05
1.1606264114379883,-2.243,0.005,13.784,1.377,9.7355e-05
1.15732741355896,-2.254,0.004,14.969,1.448,9.7253e-05
1.1555907726287842,-2.478,0.002,17.496,1.566,9.7150e-05
1.157822847366333,-2.383,0.002,19.490,1.647,9.7044e-05
1.159968376159668,-2.202,0.005,18.107,1.590,9.6937e-05
1.1593070030212402,-2.333,0.004,16.126,1.499,9.6827e-05
1.16019868850708,-2.350,0.003,15.342,1.460,9.6716e-05
1.1655454635620117,-2.067,0.007,16.495,1.525,9.6604e-05
1.155322790145874,-2.370,0.003,18.600,1.620,9.6489e-05
1.1618690490722656,-2.370,0.003,18.819,1.634,9.6372e-05
1.154954195022583,-2.270,0.004,17.390,1.577,9.6254e-05
1.155073881149292,-2.349,0.003,16.694,1.541,9.6134e-05
1.153334140777588,-2.232,0.004,17.669,1.588,9.6012e-05
1.153242826461792,-2.408,0.003,18.726,1.634,9.5888e-05
1.156651258468628,-2.308,0.005,18.545,1.623,9.5762e-05
1.1539254188537598,-2.253,0.003,17.204,1.559,9.5635e-05
1.1538076400756836,-2.327,0.003,15.787,1.485,9.5505e-05
9.29330325126648,-2.402,0.003,15.685,1.474,9.5374e-05
1.1541261672973633,-2.290,0.006,16.830,1.526,9.5241e-05
1.1541037559509277,-2.377,0.002,18.208,1.586,9.5107e-05
1.1545665264129639,-2.276,0.004,18.359,1.596,9.4970e-05
1.1545097827911377,-2.318,0.005,17.901,1.585,9.4832e-05
1.1535968780517578,-2.285,0.008,17.406,1.571,9.4692e-05
1.1534600257873535,-2.370,0.002,16.890,1.555,9.4550e-05
1.1553082466125488,-2.350,0.003,15.928,1.520,9.4407e-05
1.1528103351593018,-2.356,0.003,15.814,1.521,9.4262e-05
1.155529499053955,-2.297,0.004,15.935,1.530,9.4115e-05
1.1554858684539795,-2.356,0.004,15.559,1.514,9.3966e-05
1.1561191082000732,-2.367,0.004,15.896,1.527,9.3815e-05
1.153632402420044,-2.362,0.003,16.824,1.567,9.3663e-05
1.1537084579467773,-2.374,0.003,17.816,1.605,9.3509e-05
1.1550109386444092,-2.411,0.002,17.957,1.601,9.3354e-05
1.154879093170166,-2.284,0.006,17.966,1.594,9.3196e-05
1.153721570968628,-2.192,0.006,17.371,1.568,9.3037e-05
1.1542437076568604,-2.421,0.002,17.052,1.553,9.2876e-05
1.1561591625213623,-2.403,0.003,16.629,1.536,9.2714e-05
1.1549856662750244,-2.333,0.004,17.139,1.564,9.2550e-05
1.2847998142242432,-2.249,0.006,16.704,1.551,9.2384e-05
1.1557064056396484,-2.323,0.004,16.240,1.533,9.2216e-05
1.1540520191192627,-2.382,0.003,15.518,1.499,9.2047e-05
1.1531569957733154,-2.373,0.003,15.360,1.491,9.1876e-05
1.1633098125457764,-2.333,0.003,15.538,1.507,9.1704e-05
1.152846097946167,-2.418,0.002,16.611,1.562,9.1530e-05
1.1549348831176758,-2.316,0.005,16.940,1.577,9.1354e-05
1.1537785530090332,-2.354,0.002,17.145,1.584,9.1177e-05
1.1553235054016113,-2.417,0.003,16.318,1.542,9.0998e-05
1.1529886722564697,-2.311,0.003,15.642,1.511,9.0817e-05
1.152921199798584,-2.253,0.004,16.197,1.541,9.0635e-05
1.1533470153808594,-2.384,0.003,16.907,1.573,9.0451e-05
1.1539218425750732,-2.273,0.003,16.541,1.554,9.0265e-05
1.1535279750823975,-2.408,0.002,15.626,1.508,9.0078e-05
1.1525859832763672,-2.352,0.003,15.500,1.494,8.9890e-05
1.1558716297149658,-2.340,0.003,16.313,1.524,8.9700e-05
1.1560585498809814,-2.332,0.004,17.297,1.567,8.9508e-05
1.157496452331543,-2.325,0.004,18.259,1.608,8.9314e-05
1.152677297592163,-2.406,0.002,18.407,1.614,8.9120e-05
1.1553184986114502,-2.432,0.002,17.475,1.572,8.8923e-05
1.2828118801116943,-2.413,0.004,16.949,1.550,8.8725e-05
1.1514880657196045,-2.325,0.006,16.309,1.523,8.8526e-05
1.1533236503601074,-2.334,0.003,15.654,1.494,8.8325e-05
1.1529877185821533,-2.299,0.004,15.669,1.501,8.8122e-05
1.1532478332519531,-2.388,0.003,15.936,1.519,8.7918e-05
1.1546308994293213,-2.404,0.003,16.435,1.544,8.7713e-05
1.1542000770568848,-2.375,0.003,17.570,1.598,8.7506e-05
1.1571073532104492,-2.389,0.003,18.560,1.644,8.7297e-05
1.1531989574432373,-2.406,0.002,19.941,1.707,8.7087e-05
1.1541755199432373,-2.402,0.002,20.145,1.720,8.6876e-05
1.1570417881011963,-2.349,0.003,19.099,1.680,8.6663e-05
1.154801368713379,-2.374,0.002,17.941,1.632,8.6448e-05
1.1535577774047852,-2.331,0.006,16.681,1.573,8.6233e-05
1.1535441875457764,-2.275,0.003,15.840,1.524,8.6015e-05
1.1548306941986084,-2.394,0.004,16.142,1.533,8.5797e-05
1.1531555652618408,-2.424,0.003,16.962,1.567,8.5577e-05
1.1544699668884277,-2.369,0.002,18.585,1.635,8.5355e-05
1.1543619632720947,-2.348,0.003,19.218,1.658,8.5133e-05
1.1809227466583252,-2.403,0.003,18.795,1.634,8.4908e-05
1.1536262035369873,-2.433,0.004,17.955,1.593,8.4683e-05
1.3075342178344727,-2.375,0.004,16.284,1.512,8.4456e-05
1.1554551124572754,-2.339,0.004,15.443,1.472,8.4227e-05
1.1546711921691895,-2.385,0.003,14.873,1.443,8.3998e-05
1.1632006168365479,-2.356,0.002,14.924,1.440,8.3767e-05
1.1530842781066895,-2.325,0.004,15.267,1.452,8.3534e-05
1.1525816917419434,-2.352,0.003,15.551,1.460,8.3301e-05
1.1533722877502441,-2.426,0.003,16.270,1.494,8.3066e-05
1.1535694599151611,-2.378,0.004,16.970,1.530,8.2829e-05
1.154508113861084,-2.291,0.006,17.532,1.562,8.2592e-05
1.1536102294921875,-2.236,0.005,17.211,1.552,8.2353e-05
1.1522798538208008,-2.394,0.004,16.094,1.499,8.2113e-05
1.155421495437622,-2.482,0.001,15.466,1.470,8.1871e-05
1.1523659229278564,-2.376,0.002,15.260,1.460,8.1629e-05
1.154944658279419,-2.295,0.004,15.660,1.479,8.1385e-05
1.1532213687896729,-2.380,0.002,16.797,1.535,8.1139e-05
1.153900146484375,-2.424,0.002,18.215,1.600,8.0893e-05
1.1612024307250977,-2.372,0.003,18.136,1.594,8.0645e-05
1.1535718441009521,-2.339,0.003,17.615,1.568,8.0397e-05
1.1550228595733643,-2.439,0.004,17.159,1.548,8.0146e-05
1.154435396194458,-2.388,0.002,16.790,1.536,7.9895e-05
22.971026182174683,-2.355,0.003,16.882,1.546,7.9643e-05
1.156240701675415,-2.416,0.004,16.686,1.542,7.9389e-05
1.1559650897979736,-2.324,0.004,16.564,1.537,7.9135e-05
1.158064365386963,-2.441,0.002,16.433,1.533,7.8879e-05
1.1566057205200195,-2.364,0.003,16.881,1.555,7.8622e-05
1.1541008949279785,-2.396,0.002,17.182,1.573,7.8363e-05
1.1532189846038818,-2.429,0.002,17.447,1.586,7.8104e-05
1.152740478515625,-2.393,0.002,17.811,1.603,7.7844e-05
1.1536855697631836,-2.349,0.004,17.431,1.583,7.7582e-05
1.154738426208496,-2.405,0.003,17.235,1.571,7.7320e-05
1.1524605751037598,-2.396,0.003,16.777,1.547,7.7056e-05
1.1523399353027344,-2.387,0.003,15.832,1.496,7.6791e-05
1.1540958881378174,-2.495,0.001,15.384,1.469,7.6526e-05
1.1528384685516357,-2.262,0.004,15.664,1.485,7.6259e-05
1.1538889408111572,-2.405,0.003,16.031,1.499,7.5991e-05
1.1544301509857178,-2.468,0.002,16.511,1.519,7.5722e-05
1.1545636653900146,-2.418,0.003,16.499,1.514,7.5452e-05
1.1536235809326172,-2.422,0.002,16.067,1.491,7.5181e-05
1.1533589363098145,-2.309,0.003,16.485,1.515,7.4909e-05
1.6089587211608887,-2.412,0.002,16.867,1.535,7.4636e-05
1.4473438262939453,-2.352,0.004,17.289,1.561,7.4363e-05
1.1534204483032227,-2.411,0.003,17.196,1.563,7.4088e-05
1.1539256572723389,-2.333,0.003,16.386,1.534,7.3812e-05
1.155763864517212,-2.427,0.003,16.000,1.521,7.3535e-05
1.1546471118927002,-2.447,0.002,16.038,1.525,7.3258e-05
1.1527066230773926,-2.361,0.004,16.493,1.549,7.2979e-05
1.1533124446868896,-2.453,0.002,17.268,1.587,7.2700e-05
1.1547632217407227,-2.384,0.003,17.510,1.595,7.2419e-05
1.1606628894805908,-2.456,0.002,17.705,1.599,7.2138e-05
1.1574733257293701,-2.326,0.004,17.392,1.581,7.1856e-05
1.1554932594299316,-2.387,0.003,17.193,1.567,7.1573e-05
1.156421184539795,-2.439,0.002,17.221,1.565,7.1289e-05
1.154541015625,-2.403,0.003,16.818,1.535,7.1004e-05
1.1528277397155762,-2.337,0.003,16.834,1.537,7.0719e-05
1.1559441089630127,-2.427,0.003,16.824,1.534,7.0432e-05
1.1542105674743652,-2.467,0.002,16.974,1.542,7.0145e-05
1.1532137393951416,-2.464,0.003,17.168,1.550,6.9857e-05
2.3941421508789062,-2.432,0.002,17.407,1.561,6.9569e-05
1.1543080806732178,-2.376,0.003,17.692,1.571,6.9279e-05
1.1539838314056396,-2.472,0.002,17.999,1.584,6.8989e-05
1.3192105293273926,-2.343,0.005,17.976,1.586,6.8698e-05
1.1548466682434082,-2.393,0.003,17.621,1.572,6.8406e-05
1.152219295501709,-2.391,0.003,17.493,1.569,6.8114e-05
1.1524462699890137,-2.387,0.004,16.978,1.548,6.7821e-05
1.1547558307647705,-2.394,0.003,16.123,1.509,6.7527e-05
1.1523075103759766,-2.334,0.003,16.062,1.507,6.7232e-05
1.1519887447357178,-2.374,0.004,16.395,1.523,6.6937e-05
1.1519296169281006,-2.335,0.004,17.288,1.565,6.6641e-05
1.152822732925415,-2.361,0.003,18.260,1.607,6.6344e-05
1.1535956859588623,-2.400,0.002,18.196,1.601,6.6047e-05
1.1547670364379883,-2.425,0.003,17.579,1.567,6.5749e-05
1.155240535736084,-2.383,0.003,16.788,1.528,6.5451e-05
1.1550192832946777,-2.294,0.003,16.652,1.525,6.5152e-05
1.156179428100586,-2.399,0.004,16.507,1.522,6.4852e-05
1.1535282135009766,-2.440,0.002,17.026,1.550,6.4552e-05
1.1544971466064453,-2.442,0.004,17.554,1.577,6.4251e-05
1.1526567935943604,-2.408,0.002,17.406,1.570,6.3950e-05
1.1537609100341797,-2.334,0.003,17.378,1.568,6.3648e-05
1.6823933124542236,-2.417,0.003,17.368,1.566,6.3345e-05
1.1532511711120605,-2.455,0.002,17.627,1.576,6.3042e-05
1.2905452251434326,-2.362,0.003,18.184,1.602,6.2739e-05
1.1527807712554932,-2.385,0.003,18.960,1.638,6.2435e-05
1.1542136669158936,-2.407,0.002,19.293,1.655,6.2130e-05
1.1541659832000732,-2.366,0.003,19.163,1.653,6.1825e-05
1.1525390148162842,-2.383,0.003,18.132,1.608,6.1520e-05
1.1607906818389893,-2.402,0.004,17.127,1.560,6.1214e-05
1.1540501117706299,-2.369,0.003,16.689,1.538,6.0907e-05
1.152489185333252,-2.318,0.003,16.886,1.546,6.0600e-05
1.15248703956604,-2.414,0.002,17.604,1.581,6.0293e-05
1.153393030166626,-2.515,0.001,18.346,1.613,5.9986e-05
1.153212308883667,-2.355,0.004,18.308,1.610,5.9678e-05
1.1531383991241455,-2.368,0.003,17.914,1.590,5.9369e-05
1.1555321216583252,-2.531,0.001,17.742,1.581,5.9060e-05
1.1548213958740234,-2.479,0.002,17.587,1.573,5.8751e-05
1.1527628898620605,-2.411,0.002,17.772,1.580,5.8442e-05
1.1521906852722168,-2.359,0.003,17.547,1.566,5.8132e-05
1.1573011875152588,-2.387,0.004,17.490,1.561,5.7822e-05
1.1534490585327148,-2.483,0.002,17.568,1.564,5.7511e-05
1.1530227661132812,-2.358,0.003,17.616,1.567,5.7201e-05
